,age,marital,segment,SocialMedia,income,creditRating,aveSpend,touchpoints,nTouchpoints,recent_touchpoint,num_creditRating,single,divorced,married,unknown,P4,P3,P2,P1,U,N,Y,C,B,D,A,F,E,New,G
4342,54,married,P1,N,96000.0,B,12.13,emailDestination,1,emailDestination,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4343,40,married,P2,U,96000.0,A,20.83,emailDestination,1,emailDestination,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4344,31,married,P2,Y,53623.0,E,2.5,emailDestination,1,emailDestination,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4345,54,divorced,P2,Y,87000.0,E,511.85,emailDestination emailDiscount smsDestination emailGift mailDestination,5,mailDestination,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4346,38,married,P2,U,48000.0,B,2207.5,emailDestination mailDiscount mailDiscount,3,mailDiscount,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4347,52,married,P3,Y,76010.0,C,110.25,emailDestination mailDiscount mailDiscount,3,mailDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4348,28,married,P2,N,50000.0,C,100.49,emailDestination emailDiscount emailDiscount,3,emailDiscount,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4349,33,married,P3,N,65000.0,D,12.13,emailDestination,1,emailDestination,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4350,31,single,P4,U,90000.0,D,469.37,emailDiscount emailGift,2,emailGift,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4351,57,married,P4,Y,92000.0,A,33.18,emailDestination emailDiscount emailDestination,3,emailDestination,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4352,39,married,P1,U,37000.0,New,4.92,emailDestination,1,emailDestination,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4353,46,married,P2,N,40000.0,D,403.59,emailDiscount emailGift emailDestination emailDestination emailDestination emailDiscount,6,emailDiscount,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4354,39,married,P2,U,72000.0,E,31.05,mailDiscount emailDiscount,2,emailDiscount,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4355,30,married,P2,Y,50000.0,D,22.55,emailDestination emailDestination emailDestination,3,emailDestination,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4356,47,married,P2,U,91800.0,E,671.47,emailDestination smsDiscount emailDiscount mailDestination mailDestination,5,mailDestination,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4357,39,married,P2,U,139000.0,A,766.92,mailDiscount emailDestination emailGift mailDiscount smsDiscount smsDestination,6,smsDestination,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4358,56,married,P1,U,48700.0,B,824.02,mailDiscount,1,mailDiscount,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4359,24,single,P3,N,138000.0,A,7.5,emailDestination,1,emailDestination,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4360,32,married,P1,N,120000.0,C,12.13,emailDestination,1,emailDestination,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
4361,48,married,P2,U,40000.0,B,47.7,emailGift emailDestination emailDestination emailDestination emailDestination,5,emailDestination,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4362,35,married,P3,U,41600.0,C,41.45,emailDestination smsDiscount smsDiscount emailGift,4,emailGift,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4363,34,married,P3,U,11000.0,D,27.84,emailDestination emailDiscount,2,emailDiscount,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4364,31,single,P4,Y,85000.0,C,20.83,emailDestination,1,emailDestination,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4365,45,married,P3,U,91444.0,New,38.46,emailDestination emailDiscount,2,emailDiscount,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4366,30,divorced,P3,U,45000.0,D,204.03,smsGift emailDestination emailDiscount,3,emailDiscount,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4367,27,married,P1,N,68000.0,C,16509.19,mailDiscount emailDestination mailDiscount mailDiscount mailDiscount emailDestination mailDiscount,7,mailDiscount,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
4368,32,married,P1,N,70000.0,E,7.92,emailDestination,1,emailDestination,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4369,44,married,P4,Y,68000.0,D,0.21,smsDiscount,1,smsDiscount,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4370,31,single,P2,Y,47000.0,C,253.7,emailDestination emailDiscount,2,emailDiscount,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4371,44,married,P1,N,107206.0,A,162.09,mailDestination emailDiscount smsGift emailDiscount emailDiscount mailGift,6,mailGift,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4372,35,divorced,P4,U,56300.0,B,88.89,emailDiscount emailDestination emailDestination,3,emailDestination,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4373,37,married,P3,Y,175000.0,C,491.08,mailDiscount emailDestination emailDiscount mailDiscount,4,mailDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4374,36,single,P2,N,120000.0,B,11.99,smsDiscount,1,smsDiscount,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4375,44,married,P1,N,37000.0,B,1250.0,mailDiscount smsDiscount,2,smsDiscount,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4376,27,single,P3,U,28000.0,A,813.51,emailDestination emailDestination mailDestination,3,mailDestination,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4377,43,married,P3,U,45000.0,C,57.67,emailDiscount emailDiscount emailDiscount emailDestination,4,emailDestination,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4378,48,divorced,P4,N,73534.0,E,16756.96,mailDiscount emailDestination mailDiscount mailDiscount mailDiscount emailDiscount mailDiscount emailGift,8,emailGift,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4379,33,married,P3,N,20000.0,E,33.47,emailDestination emailDestination,2,emailDestination,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4380,30,married,P2,Y,60000.0,A,970.76,emailDiscount emailDestination emailDestination emailDestination emailDiscount mailDestination emailDestination,7,emailDestination,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4381,31,married,P1,N,120000.0,A,85.3,mailDestination,1,mailDestination,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4382,28,single,P3,Y,35000.0,C,65.69,emailGift emailDestination,2,emailDestination,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4383,30,married,P1,Y,112000.0,A,61.51,smsGift,1,smsGift,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4384,35,married,P3,N,87000.0,C,93.1,emailDestination emailDestination emailDestination mailDiscount,4,mailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4385,32,single,P3,N,75000.0,A,224.94,emailDiscount mailDiscount,2,mailDiscount,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4386,31,married,P3,N,53623.0,E,2.5,emailDestination,1,emailDestination,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4387,43,married,P2,N,60000.0,C,1228.82,mailDiscount emailDestination emailDiscount,3,emailDiscount,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4388,30,single,P2,U,32000.0,B,18.89,mailGift,1,mailGift,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4389,35,divorced,P4,Y,35000.0,B,6562.85,emailDiscount emailDiscount emailDestination emailDiscount emailDiscount mailDiscount emailDestination,7,emailDestination,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4390,36,married,P3,U,113900.0,A,23.7,emailDestination mailGift smsGift,3,smsGift,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4391,36,married,P4,Y,53000.0,E,61.44,emailDiscount emailDiscount,2,emailDiscount,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4392,31,single,P1,U,200000.0,D,46.45,emailDiscount emailDestination emailDestination emailDiscount emailDiscount,5,emailDiscount,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4393,34,single,P1,U,115000.0,E,225.64,smsDestination smsDestination smsDestination smsGift smsDestination smsDestination mailGift mailGift,8,mailGift,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4394,39,married,P4,U,69176.0,C,33.01,emailDestination emailDestination emailDestination,3,emailDestination,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4395,36,married,P3,N,115000.0,A,3143.46,emailDiscount smsGift emailDestination mailDestination mailDiscount mailDestination emailDiscount mailDiscount,8,mailDiscount,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4396,41,single,P2,U,44000.0,D,135.93,emailDiscount emailDestination,2,emailDestination,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4397,31,single,P1,Y,68000.0,D,447.46,emailDiscount emailDestination mailDiscount mailDiscount smsDiscount emailDiscount smsDiscount smsDiscount,8,smsDiscount,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4398,44,single,P1,U,40000.0,C,5389.45,emailDestination emailDiscount emailDiscount mailDiscount emailDiscount emailDiscount mailGift,7,mailGift,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4399,33,married,P1,U,50000.0,C,648.33,mailDestination emailDiscount emailGift,3,emailGift,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4400,40,married,P2,N,108000.0,B,163.59,emailDestination mailDiscount emailDiscount,3,emailDiscount,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4401,29,single,P3,Y,90000.0,C,17.73,smsGift,1,smsGift,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4402,49,married,P1,N,75000.0,D,62.5,emailDestination emailDestination,2,emailDestination,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4403,45,divorced,P2,Y,33600.0,A,105.56,mailDestination emailDestination emailDestination,3,emailDestination,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4404,47,divorced,P3,U,40000.0,B,1297.45,smsGift emailDestination emailDestination emailGift emailDestination,5,emailDestination,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4405,48,married,P3,N,25000.0,C,150.8,emailDiscount emailDestination mailDestination mailDestination mailDiscount,5,mailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4406,30,single,P1,N,103000.0,D,2.5,emailDestination,1,emailDestination,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4407,50,married,P1,Y,70000.0,D,1088.97,emailDiscount emailDiscount emailDiscount emailGift emailDestination smsGift smsDestination emailDiscount,8,emailDiscount,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4408,42,married,P1,U,39062.4,D,1131.24,emailDiscount mailDiscount emailDiscount smsDestination emailDestination,5,emailDestination,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4409,29,married,P1,U,145000.0,B,27.02,mailDestination,1,mailDestination,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4410,37,married,P3,U,115000.0,A,35.46,emailDestination emailDestination emailDestination,3,emailDestination,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4411,44,married,P3,N,50000.0,C,1669.31,smsDestination mailDiscount,2,mailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4412,45,married,P4,U,48000.0,C,4506.66,mailDiscount emailDiscount emailDiscount emailGift,4,emailGift,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4413,56,married,P3,U,25000.0,F,191.22,emailDestination mailDiscount emailDestination emailDestination,4,emailDestination,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4414,37,married,P1,Y,70000.0,A,2.5,emailDestination,1,emailDestination,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4415,37,single,P1,Y,98000.0,D,17.17,smsDiscount emailDestination,2,emailDestination,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4416,59,divorced,P1,N,30000.0,B,12.63,mailGift,1,mailGift,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4417,36,single,P4,N,130000.0,C,80.76,smsDestination,1,smsDestination,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4418,46,married,P4,N,100000.0,A,318.0,emailDiscount smsDiscount mailDestination emailDiscount emailGift emailDiscount mailDiscount smsDestination,8,smsDestination,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4419,34,single,P4,U,141990.0,F,116.2,emailDestination emailDestination emailDestination mailDiscount,4,mailDiscount,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4420,51,married,P4,N,50000.0,C,76.65,smsDiscount emailGift,2,emailGift,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4421,41,married,P1,N,60000.0,A,124.63,emailDiscount emailDestination,2,emailDestination,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4422,34,single,P3,U,35000.0,B,32.25,emailGift,1,emailGift,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4423,25,married,P2,U,108000.0,C,27.54,mailDestination,1,mailDestination,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4424,58,married,P4,U,75000.0,A,214.6,emailDestination smsDiscount mailGift emailDestination smsDestination emailDestination,6,emailDestination,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4425,32,married,P2,U,42000.0,F,13.83,smsDestination,1,smsDestination,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4426,35,married,P2,Y,45000.0,E,41.59,emailDestination emailDestination emailDestination smsDestination,4,smsDestination,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4427,30,married,P2,U,80000.0,A,702.49,emailDestination emailDiscount emailDestination emailGift smsDestination mailDiscount emailDiscount,7,emailDiscount,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4428,33,married,P2,Y,30000.0,D,710.37,emailDiscount,1,emailDiscount,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4429,46,divorced,P1,Y,80000.0,A,106.54,emailDiscount mailDiscount,2,mailDiscount,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4430,33,married,P2,Y,120000.0,B,20.83,emailDestination,1,emailDestination,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
4431,47,married,P3,N,171000.0,D,40.37,emailDiscount,1,emailDiscount,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4432,52,single,P4,U,100000.0,F,12.13,emailDestination,1,emailDestination,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4433,40,married,P1,Y,85000.0,C,10.0,emailDestination emailDestination,2,emailDestination,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
4434,45,married,P3,N,40000.0,A,46.84,smsDestination smsDestination smsDestination,3,smsDestination,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4435,36,divorced,P2,Y,34000.0,A,167.01,emailDestination emailGift,2,emailGift,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4436,31,single,P4,Y,30000.0,B,107.85,emailDiscount smsGift smsGift mailGift emailDiscount,5,emailDiscount,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4437,37,married,P2,Y,130000.0,A,37.69,emailDestination mailDestination,2,mailDestination,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4438,38,married,P3,Y,48000.0,B,2207.5,emailDestination mailDiscount mailDiscount,3,mailDiscount,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4439,43,married,P3,Y,45800.0,E,7.5,emailDestination,1,emailDestination,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4440,31,married,P2,N,32000.0,A,124.72,emailGift smsGift smsGift mailDiscount emailDiscount,5,emailDiscount,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4441,38,married,P3,Y,71000.0,C,608.21,emailDestination emailDiscount emailDestination emailDestination mailDiscount,5,mailDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4442,33,single,P4,U,80000.0,B,993.68,smsDiscount emailDiscount mailGift emailGift mailDiscount emailDestination emailDestination emailDiscount,8,emailDiscount,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4443,26,married,P4,N,115000.0,A,460.76,mailDiscount emailDestination mailGift smsDestination emailDiscount emailDestination emailDestination emailDestination,8,emailDestination,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4444,54,divorced,P1,N,40000.0,A,14.2,emailGift,1,emailGift,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4445,50,married,P2,N,115000.0,C,3230.21,emailDiscount mailDiscount smsDiscount smsDestination emailDestination mailDiscount emailDiscount,7,emailDiscount,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4446,44,divorced,P1,N,82000.0,B,12.13,emailDestination,1,emailDestination,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4447,60,married,P2,N,152000.0,C,39.47,mailDiscount,1,mailDiscount,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4448,33,married,P3,U,40000.0,A,95.24,emailDestination smsGift,2,smsGift,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4449,34,single,P2,Y,53000.0,D,12.13,emailDestination,1,emailDestination,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4450,52,married,P2,U,70000.0,D,35.46,emailDestination emailDestination emailDestination,3,emailDestination,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4451,58,married,P4,U,42000.0,F,557.02,emailDiscount emailDiscount mailDestination,3,mailDestination,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4452,42,married,P4,Y,35000.0,A,53.55,mailDiscount,1,mailDiscount,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4453,42,single,P2,N,34000.0,C,10.61,emailDiscount,1,emailDiscount,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4454,27,married,P1,N,50000.0,B,126.27,emailDestination emailDiscount mailDestination,3,mailDestination,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4455,39,married,P1,N,65000.0,B,2.5,emailDestination,1,emailDestination,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4456,47,married,P3,U,63000.0,C,7.5,emailDestination emailDestination emailDestination,3,emailDestination,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4457,40,single,P3,Y,48000.0,B,180.29,mailDestination emailDiscount emailDestination,3,emailDestination,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4458,45,married,P3,Y,31000.0,C,207.36,smsDiscount,1,smsDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4459,45,married,P2,U,100000.0,G,11.95,emailDestination,1,emailDestination,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4460,41,divorced,P4,U,35000.0,B,12.13,emailDestination,1,emailDestination,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4461,35,married,P3,U,32000.0,C,143.13,emailDiscount smsDiscount,2,smsDiscount,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4462,52,married,P3,U,22000.0,B,379.58,emailDiscount mailDestination,2,mailDestination,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4463,28,single,P2,N,98000.0,E,10.42,emailDestination emailDestination,2,emailDestination,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4464,38,single,P2,U,115000.0,C,12.13,emailDestination,1,emailDestination,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4465,28,married,P3,U,42758.0,D,5.0,emailDestination emailDestination,2,emailDestination,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4466,29,married,P1,U,65000.0,B,67.93,mailDiscount emailDiscount emailDestination,3,emailDestination,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4467,55,married,P1,N,80000.0,B,495.89,mailDiscount emailDestination mailDestination,3,mailDestination,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4468,52,divorced,P1,N,100000.0,E,543.85,emailDestination emailDiscount emailDestination emailGift mailDiscount emailDestination emailDiscount,7,emailDiscount,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4469,30,single,P4,U,63000.0,E,323.3,emailDiscount emailDiscount smsDiscount mailDiscount emailDestination emailDestination smsGift,7,smsGift,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4470,34,married,P1,Y,43680.0,B,12.3,smsGift,1,smsGift,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4471,44,single,P2,N,20000.0,New,146.59,emailDestination emailGift,2,emailGift,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4472,36,married,P1,N,16800.0,D,101.08,mailDiscount,1,mailDiscount,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4473,29,single,P1,Y,41150.0,New,1427.91,emailDestination emailDiscount emailDestination emailDiscount emailDiscount mailDiscount smsDestination emailDiscount,8,emailDiscount,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4474,36,married,P4,Y,75000.0,E,130.45,emailDiscount emailDestination emailDiscount,3,emailDiscount,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4475,35,married,P1,Y,56000.0,A,34.43,emailDestination smsDestination emailDestination,3,emailDestination,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4476,36,married,P3,N,40000.0,New,0.14,smsDiscount,1,smsDiscount,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4477,32,single,P3,Y,65000.0,C,1666.77,smsGift mailDestination mailDiscount emailDestination emailDestination emailDestination,6,emailDestination,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4478,34,married,P3,Y,83000.0,A,25.0,emailDestination emailDestination,2,emailDestination,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4479,41,married,P1,N,106800.0,D,35.69,emailDestination emailDestination emailDestination,3,emailDestination,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4480,29,married,P1,Y,145000.0,B,27.02,mailDestination,1,mailDestination,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4481,60,married,P1,Y,115000.0,New,12.5,emailDestination,1,emailDestination,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4482,29,married,P1,U,65685.0,A,103.5,smsGift mailGift emailDiscount smsGift mailDestination mailGift,6,mailGift,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4483,31,married,P2,U,85000.0,B,3384.92,emailDiscount mailDestination emailDiscount mailDestination mailDiscount mailDiscount emailDestination,7,emailDestination,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4484,54,divorced,P3,N,69000.0,A,132.15,emailDiscount emailDestination,2,emailDestination,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4485,38,single,P3,U,66500.0,D,533.24,smsGift emailDestination,2,emailDestination,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4486,40,single,P4,N,60000.0,B,51.44,emailDestination emailDestination emailDestination emailDestination emailDestination,5,emailDestination,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4487,30,married,P4,U,28000.0,B,113.39,emailDestination mailDestination mailGift smsGift,4,smsGift,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4488,29,single,P1,U,148000.0,C,6752.95,smsGift emailDestination,2,emailDestination,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4489,28,single,P4,N,60000.0,A,23.34,emailDestination emailDestination,2,emailDestination,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4490,38,single,P4,N,80000.0,A,14.19,emailDiscount,1,emailDiscount,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4491,55,married,P2,U,67500.0,A,53.67,emailDiscount,1,emailDiscount,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4492,28,married,P3,U,48000.0,E,20.83,emailDestination,1,emailDestination,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4493,30,married,P3,N,120000.0,C,5.0,emailDestination emailDestination,2,emailDestination,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4494,35,married,P1,Y,51480.0,C,20.83,emailDestination,1,emailDestination,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
4495,33,married,P2,Y,28000.0,C,11.99,smsDiscount,1,smsDiscount,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4496,36,married,P4,N,175000.0,C,2.5,emailDestination,1,emailDestination,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4497,32,single,P3,U,165000.0,B,12.13,emailDestination,1,emailDestination,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4498,36,married,P2,N,50000.0,B,105.54,emailDiscount,1,emailDiscount,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
